learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
11.0,0.132046194,3.6054299884413686E-9,11.0,45.45454545454545,-17.857142857142858,11.0,105544.0,10.0,7.0,0.0
22.0,0.2479318,6.826207953227892E-9,22.0,54.54545454545454,9.090909090909083,22.0,107432.0,10.0,1.0,0.0
33.0,0.27605634,7.608273293938904E-9,33.0,60.60606060606061,16.374269005847957,33.0,107488.0,10.0,2.0,0.0
44.0,0.291448252,8.042969204915896E-9,44.0,59.09090909090909,11.804008908685972,44.0,109168.0,10.0,1.0,0.0
55.0,0.306432654,8.466249319219756E-9,55.0,56.36363636363636,7.692307692307694,55.0,109192.0,10.0,1.0,0.0
66.0,0.32177541,8.899683988148142E-9,66.0,56.060606060606055,7.536231884057955,66.0,109200.0,10.0,1.0,0.0
77.0,0.336892656,9.33331818809526E-9,77.0,57.14285714285714,12.83018867924528,77.0,110880.0,10.0,1.0,0.0
88.0,0.352693058,9.786548537069727E-9,88.0,61.36363636363637,21.263157894736835,88.0,110880.0,10.0,1.0,0.0
99.0,0.36672562,1.01890979054653E-8,99.0,59.59595959595959,17.77408637873754,99.0,110888.0,10.0,1.0,0.0
110.0,0.380452478,1.0582906012038392E-8,110.0,60.0,19.036467045834723,110.0,110896.0,10.0,1.0,0.0
121.0,0.393920556,1.0969290011665889E-8,121.0,57.85123966942148,14.61187214611871,121.0,110896.0,10.0,1.0,0.0
132.0,0.40817912,1.1378352164948982E-8,132.0,58.333333333333336,15.30564629024732,132.0,110896.0,10.0,1.0,0.0
143.0,0.421653338,1.1764912314265969E-8,143.0,59.44055944055944,18.269609775325176,143.0,110896.0,10.0,0.0,0.0
154.0,0.434882558,1.2144443746705852E-8,154.0,58.44155844155844,16.53116531165312,154.0,110896.0,10.0,0.0,0.0
165.0,0.449066166,1.2557519936727155E-8,165.0,58.78787878787879,17.439293598234002,165.0,112576.0,10.0,1.0,0.0
176.0,0.468859812,1.313398002194034E-8,176.0,59.65909090909091,19.318181818181813,176.0,112576.0,10.0,0.0,0.0
187.0,0.483668064,1.3565248026318022E-8,187.0,59.893048128342244,19.797563904614847,187.0,112576.0,10.0,1.0,0.0
198.0,0.498703604,1.4003135450879735E-8,198.0,59.59595959595959,19.200163231993454,198.0,112576.0,10.0,2.0,0.0
