learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
5393.0,1.387112142,1.1747786376816533E-7,5393.0,61.6,18.285354352156073,5393.0,327376.0,10.0,0.0,0.0
10786.0,2.738659639,2.384414991212574E-7,10786.0,65.5,31.030346647475117,10786.0,345960.0,10.0,0.0,0.0
16179.0,3.833530047,3.6311180550282407E-7,16179.0,65.60000000000001,31.171367288792144,16179.0,440152.0,10.0,0.0,0.0
21572.0,4.634959353,4.3977261138967133E-7,21572.0,72.89999999999999,0.0,21572.0,369752.0,10.0,0.0,0.0
26965.0,5.409365806,5.510604040726523E-7,26965.0,70.8,20.467606892081065,26965.0,555496.0,10.0,0.0,0.0
32358.0,6.270550136,6.921606994845098E-7,32358.0,68.2,22.999811131612237,32358.0,633336.0,10.0,0.0,0.0
37751.0,7.040196408,8.380734433830075E-7,37751.0,82.89999999999999,3.1885502060782174,37751.0,732832.0,10.0,0.0,0.0
43144.0,7.774897891,9.601425866701E-7,43144.0,72.8,21.350913717325934,43144.0,642240.0,10.0,0.0,0.0
48537.0,8.562216165,1.1104924976832091E-6,48537.0,68.8,25.854456099659203,48537.0,738168.0,10.0,0.0,0.0
53930.0,9.379467291,1.2729029184022715E-6,53930.0,77.8,24.92543269328318,53930.0,768176.0,10.0,0.0,0.0
59323.0,10.107410003,1.3761320259987485E-6,59323.0,69.6,16.122659573881005,59323.0,548160.0,10.0,0.0,0.0
64716.0,10.930095915,1.5291853337006938E-6,64716.0,71.6,34.829800221211514,64716.0,719136.0,10.0,0.0,0.0
70109.0,11.681995113,1.701415230178726E-6,70109.0,82.8,-0.19923335935410208,70109.0,885424.0,10.0,0.0,0.0
75502.0,12.419991603,1.8112905803295645E-6,75502.0,63.9,13.517191153359637,75502.0,575504.0,10.0,0.0,0.0
80895.0,13.350386565,1.932964205817436E-6,80895.0,63.7,26.598455130019815,80895.0,505512.0,10.0,0.0,0.0
86288.0,14.294197005,2.00850477562726E-6,86288.0,80.9,4.333540360226846,86288.0,309384.0,10.0,0.0,0.0
91681.0,15.089687896,2.071441538970864E-6,91681.0,63.9,22.302096336791347,91681.0,305824.0,10.0,0.0,0.0
97074.0,15.928621375,2.1488944294727616E-6,97074.0,63.7,20.407304109877398,97074.0,356872.0,10.0,0.0,0.0
102467.0,16.859321182,2.2302370803598214E-6,102467.0,61.4,21.55747033002763,102467.0,337840.0,10.0,0.0,0.0
107860.0,17.590823529,2.3034366960283205E-6,107860.0,73.9,0.5335365853658793,107860.0,386808.0,10.0,0.0,0.0
113253.0,18.295372953,2.4023627135483507E-6,113253.0,73.3,4.558323086162062,113253.0,542752.0,10.0,0.0,0.0
118646.0,19.052603262,2.5450768838508947E-6,118646.0,73.7,17.113142136779047,118646.0,728520.0,10.0,0.0,0.0
124039.0,19.766859156,2.698766779593542E-6,124039.0,78.60000000000001,2.652049310831098,124039.0,831752.0,10.0,0.0,0.0
129432.0,20.490783602,2.8584400148857865E-6,129432.0,74.0,25.47794433775689,129432.0,852592.0,10.0,0.0,0.0
134825.0,21.291806636,2.999419484559619E-6,134825.0,69.6,29.97198879551819,134825.0,680320.0,10.0,0.0,0.0
140218.0,22.088479657,3.1377883489902323E-6,140218.0,82.1,0.5179734566391375,140218.0,671368.0,10.0,0.0,0.0
145611.0,22.808825761,3.2371582929931584E-6,145611.0,70.3,23.146193019500675,145611.0,533232.0,10.0,0.0,0.0
151004.0,23.688208126,3.346578816348004E-6,151004.0,66.60000000000001,30.788390685029153,151004.0,480976.0,10.0,0.0,0.0
156397.0,24.619302788,3.4249132461769964E-6,156397.0,68.7,9.798270893371738,156397.0,325208.0,10.0,0.0,0.0
161790.0,25.298330071,3.4927451715953156E-6,161790.0,67.7,17.3760897147301,161790.0,386144.0,10.0,0.0,0.0
167183.0,26.261994493,3.570122117947601E-6,167183.0,68.60000000000001,33.22558693433141,167183.0,310376.0,10.0,0.0,0.0
172576.0,26.975023023,3.6620589513746405E-6,172576.0,71.3,38.06913814682144,172576.0,498408.0,10.0,0.0,0.0
177969.0,27.61935814,3.7562801153850064E-6,177969.0,75.6,7.702317277067048,177969.0,565248.0,10.0,0.0,0.0
183362.0,28.411828354,3.859244009089756E-6,183362.0,67.9,25.879060488228404,183362.0,502232.0,10.0,0.0,0.0
188755.0,29.118785541,3.983600654666987E-6,188755.0,74.9,16.00856645696694,188755.0,679952.0,10.0,0.0,0.0
194148.0,29.824340079,4.065961426890124E-6,194148.0,60.6,2.1847070506454886,194148.0,451224.0,10.0,0.0,0.0
199541.0,30.831947447,4.175148266163348E-6,199541.0,65.60000000000001,30.239820894795972,199541.0,418872.0,10.0,0.0,0.0
204934.0,31.872978023,4.3143929225446575E-6,204934.0,68.89999999999999,34.99163879598662,204934.0,517032.0,10.0,0.0,0.0
210327.0,32.714699471,4.387169773546983E-6,210327.0,60.6,21.199999999999996,210327.0,334216.0,10.0,0.0,0.0
215720.0,33.738612437,4.520259606155944E-6,215720.0,68.5,34.31533643059113,215720.0,502440.0,10.0,0.0,0.0
221113.0,34.670418721,4.683861495747898E-6,221113.0,67.9,35.505906935626456,221113.0,678680.0,10.0,0.0,0.0
226506.0,35.503359899,4.812692436100138E-6,226506.0,67.60000000000001,0.0,226506.0,597872.0,10.0,0.0,0.0
231899.0,36.378089925,4.922252781800136E-6,231899.0,63.4,21.760098505318602,231899.0,484152.0,10.0,0.0,0.0
237292.0,37.366222167,5.033660651497237E-6,237292.0,65.9,31.42972049064951,237292.0,435816.0,10.0,0.0,0.0
242685.0,38.294700125,5.159043961433388E-6,242685.0,78.3,10.956093557652833,242685.0,522000.0,10.0,0.0,0.0
248078.0,39.073518291,5.2437722862481E-6,248078.0,67.2,30.67297937098411,248078.0,420528.0,10.0,0.0,0.0
253471.0,40.060119121,5.328681604707466E-6,253471.0,66.5,32.90553098763059,253471.0,332672.0,10.0,0.0,0.0
258864.0,41.012376193,5.4019282342807716E-6,258864.0,69.3,24.632244633422996,258864.0,297328.0,10.0,0.0,0.0
264257.0,41.813427183,5.478924212885711E-6,264257.0,63.1,19.980222754241698,264257.0,371544.0,10.0,0.0,0.0
269650.0,42.840737657,5.5911901303760965E-6,269650.0,64.1,19.412768249977553,269650.0,422424.0,10.0,0.0,0.0
275043.0,43.708930319,5.7135946608413395E-6,275043.0,68.89999999999999,19.177954032786197,275043.0,544984.0,10.0,0.0,0.0
280436.0,44.381221267,5.7796043776033956E-6,280436.0,63.1,19.763770624407464,280436.0,379536.0,10.0,0.0,0.0
285829.0,45.373768944,5.874593877880624E-6,285829.0,62.9,24.70551943044088,285829.0,369936.0,10.0,0.0,0.0
291222.0,46.253643504,5.958802076761773E-6,291222.0,63.7,21.68082021541011,291222.0,369944.0,10.0,0.0,0.0
296615.0,47.103627358,6.05080641058746E-6,296615.0,70.3,4.874767791941583,296615.0,418408.0,10.0,0.0,0.0
302008.0,48.022237132,6.132265414991644E-6,302008.0,63.800000000000004,25.030650452301266,302008.0,342776.0,10.0,0.0,0.0
307401.0,48.938153943,6.244696451701622E-6,307401.0,69.69999999999999,27.744975533447157,307401.0,474496.0,10.0,0.0,0.0
312794.0,49.831717839,6.320263567872644E-6,312794.0,74.1,5.2877934615665625,312794.0,326896.0,10.0,0.0,0.0
318187.0,50.738359911,6.395679499841333E-6,318187.0,65.9,31.682493889489916,318187.0,321536.0,10.0,0.0,0.0
323580.0,51.78005835,6.5020863494543E-6,323580.0,65.5,32.21844129920547,323580.0,394848.0,10.0,0.0,0.0
328973.0,52.743728228,6.575243548170913E-6,328973.0,59.3,19.088060817150943,328973.0,293448.0,10.0,0.0,0.0
334366.0,53.51379276,6.655256760875447E-6,334366.0,65.9,28.534303534303547,334366.0,401640.0,10.0,0.0,0.0
