learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
23.0,0.30767579,1.3657390955256092E-8,23.0,73.91304347826086,10.38961038961034,23.0,171584.0,10.0,0.0,26.799999999999997,2.606828639468954,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46.0,0.453385396,2.0188608497935866E-8,46.0,67.3913043478261,8.970976253298147,46.0,173264.0,10.0,0.0,55.6,3.037542866638537,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69.0,0.491645558,2.1903563661840226E-8,69.0,75.36231884057972,32.46977547495683,69.0,173264.0,10.0,0.0,77.10000000000001,3.2401988965014,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92.0,0.527301338,2.3517277870542473E-8,92.0,75.0,37.69140164899884,92.0,174944.0,10.0,0.0,102.7,4.647699550434721,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115.0,0.561481396,2.5064203649444712E-8,115.0,73.91304347826086,39.345991561181414,115.0,174944.0,10.0,0.0,130.3,5.846271366340164,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138.0,0.591287138,2.641315603153573E-8,138.0,71.01449275362319,36.71176335702822,138.0,174944.0,10.0,0.0,153.7,8.037481639861525,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
161.0,0.637736424,2.853555188206335E-8,161.0,71.42857142857143,38.47815251702941,161.0,176624.0,10.0,0.0,174.3,9.209958378479966,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184.0,0.675056317,3.024080061388098E-8,184.0,70.1086956521739,36.04651162790697,184.0,176624.0,10.0,0.0,195.3,9.266486808806118,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
207.0,0.716320373,3.212626901979661E-8,207.0,69.56521739130434,35.04507645564577,207.0,176624.0,10.0,0.0,217.4,9.991329574519431,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230.0,0.748494397,3.3596388819536395E-8,230.0,69.1304347826087,32.5485336637753,230.0,176624.0,10.0,0.0,241.4,9.672641831474996,9806.4,94.06040612287404,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
