learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
23.0,0.056323222,2.5071200785868693E-9,23.0,73.91304347826086,10.38961038961034,23.0,172064.0,10.0,0.0,26.799999999999997,2.606828639468954,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46.0,0.092649627,4.139908325684567E-9,46.0,67.3913043478261,8.970976253298147,46.0,173744.0,10.0,0.0,55.6,3.037542866638537,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69.0,0.118474839,5.3006921310847E-9,69.0,75.36231884057972,32.46977547495683,69.0,173744.0,10.0,0.0,77.10000000000001,3.2401988965014,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92.0,0.139487233,6.2542831989087985E-9,92.0,75.0,37.69140164899884,92.0,175424.0,10.0,0.0,102.7,4.647699550434721,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115.0,0.156655986,7.033440942975381E-9,115.0,73.91304347826086,39.345991561181414,115.0,175424.0,10.0,0.0,130.3,5.846271366340164,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138.0,0.168052316,7.550632772424983E-9,138.0,71.01449275362319,36.71176335702822,138.0,175424.0,10.0,0.0,153.7,8.037481639861525,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
161.0,0.187417569,8.437889241824548E-9,161.0,71.42857142857143,38.47815251702941,161.0,177104.0,10.0,0.0,174.3,9.209958378479966,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184.0,0.199474621,8.990306366913849E-9,184.0,70.1086956521739,36.04651162790697,184.0,177104.0,10.0,0.0,195.3,9.266486808806118,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
207.0,0.212395847,9.582317292930352E-9,207.0,69.56521739130434,35.04507645564577,207.0,177104.0,10.0,0.0,217.4,9.991329574519431,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230.0,0.222078794,1.0025960211956666E-8,230.0,69.1304347826087,32.5485336637753,230.0,177104.0,10.0,0.0,241.4,9.672641831474996,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253.0,0.231350498,1.0450761238638725E-8,253.0,69.1699604743083,33.07332293291732,253.0,177104.0,10.0,0.0,263.7,9.747991246063636,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
276.0,0.240248917,1.0858459492060872E-8,276.0,70.28985507246377,35.43675472128716,276.0,177104.0,10.0,0.0,282.9,9.537586463857382,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
299.0,0.249855035,1.1298582342060074E-8,299.0,69.89966555183946,34.53510436432637,299.0,177104.0,10.0,0.0,313.6,9.705897405415143,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
322.0,0.258763416,1.1710608759373425E-8,322.0,69.87577639751554,34.785150540777565,322.0,178784.0,10.0,0.0,337.2,10.238055370907981,9576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
