learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1.0,0.075985671,1.3625825576887776E-8,1.0,100.0,?,1.0,693160.0,100.0,0.52,0.07847022210734309,1241.4399999999994,140.8858039747659,0.38000000000000006,0.048783173121456344,0.38000000000000006,0.048783173121456344,0.38000000000000006,0.048783173121456344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,0.202548638,3.8779747874728505E-8,2.0,100.0,?,2.0,768248.0,100.0,1.0500000000000007,0.10859525446781408,1992.32,139.322362102493,0.6399999999999999,0.048241815132442176,0.6399999999999999,0.048241815132442176,0.6399999999999999,0.048241815132442176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.291284973,5.8073751973064824E-8,3.0,66.66666666666666,0.0,3.0,840472.0,100.0,2.0500000000000003,0.1610414339055121,2714.56,113.63965049953545,0.8399999999999999,0.03684529491774706,0.8399999999999999,0.03684529491774706,0.8399999999999999,0.03684529491774706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,0.368675338,7.511750047181422E-8,4.0,75.0,0.0,4.0,851296.0,100.0,2.58,0.17932533495737785,2822.8000000000006,105.16687268865186,0.8699999999999998,0.03379976689896311,0.8699999999999998,0.03379976689896311,0.8699999999999998,0.03379976689896311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,0.433366843,8.956593221363301E-8,5.0,80.0,0.0,5.0,863328.0,100.0,3.04,0.19275776393067942,2943.119999999999,89.8562637625989,0.9099999999999997,0.02876234912646613,0.9099999999999997,0.02876234912646613,0.9099999999999997,0.02876234912646613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,0.492835287,1.032457323178918E-7,6.0,66.66666666666666,0.0,6.0,889192.0,100.0,4.480000000000001,0.24099121908643814,3201.760000000001,55.58281312736442,0.9700000000000001,0.01714466079977653,0.9700000000000001,0.01714466079977653,0.9700000000000001,0.01714466079977653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,0.541829797,1.1460762732282073E-7,7.0,71.42857142857143,0.0,7.0,896408.0,100.0,5.3000000000000025,0.28230651727682393,3273.9200000000005,34.19920159739098,0.99,0.01,0.99,0.01,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,0.587905889,1.252984586955669E-7,8.0,62.5,-20.0,8.0,896888.0,100.0,5.739999999999998,0.3037210309584515,3278.7199999999993,34.170381409293135,0.99,0.01,0.99,0.01,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,0.635528671,1.363905426568807E-7,9.0,66.66666666666666,18.18181818181818,9.0,900328.0,100.0,6.86,0.3378541912503892,3313.12,33.22251056258103,0.99,0.01,0.99,0.01,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10.0,0.683951994,1.476733943624815E-7,10.0,70.0,34.782608695652165,10.0,900672.0,100.0,7.420000000000003,0.3695971052403146,3316.56,33.10637986670829,0.99,0.01,0.99,0.01,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11.0,0.731555738,1.5881483653414787E-7,11.0,72.72727272727273,44.0677966101695,11.0,904696.0,100.0,9.329999999999995,0.40801440853940163,3356.7999999999993,6.543838184262981,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12.0,0.783143909,1.7088881592405752E-7,12.0,75.0,50.0,12.0,904696.0,100.0,9.620000000000001,0.4227805983526613,3356.7999999999993,6.543838184262981,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,0.831559941,1.822384068260549E-7,13.0,69.23076923076923,38.09523809523809,13.0,906136.0,100.0,11.090000000000002,0.4304320122524777,3371.2000000000007,3.376927059270952,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
